id,code,city_id/id,name
state_city.res_state_kecamatan312,res_state_kecamatan312,state_city.res_state_city26,Kediri
state_city.res_state_kecamatan313,res_state_kecamatan313,state_city.res_state_city27,Karang Asem
state_city.res_state_kecamatan314,res_state_kecamatan314,state_city.res_state_city29,Jembrana
state_city.res_state_kecamatan315,res_state_kecamatan315,state_city.res_state_city23,Gianyar
state_city.res_state_kecamatan316,res_state_kecamatan316,state_city.res_state_city25,Gerokgak
state_city.res_state_kecamatan317,res_state_kecamatan317,state_city.res_state_city31,Denpasar Utara
state_city.res_state_kecamatan318,res_state_kecamatan318,state_city.res_state_city31,Denpasar Timur
state_city.res_state_kecamatan319,res_state_kecamatan319,state_city.res_state_city31,Denpasar Selatan
state_city.res_state_kecamatan320,res_state_kecamatan320,state_city.res_state_city31,Denpasar Barat
state_city.res_state_kecamatan321,res_state_kecamatan321,state_city.res_state_city30,Dawan
state_city.res_state_kecamatan322,res_state_kecamatan322,state_city.res_state_city25,Busungbiu
state_city.res_state_kecamatan323,res_state_kecamatan323,state_city.res_state_city25,Buleleng
state_city.res_state_kecamatan324,res_state_kecamatan324,state_city.res_state_city23,Belah Batuh (Blahbatuh)
state_city.res_state_kecamatan325,res_state_kecamatan325,state_city.res_state_city27,Bebandem
state_city.res_state_kecamatan326,res_state_kecamatan326,state_city.res_state_city26,Baturiti
state_city.res_state_kecamatan327,res_state_kecamatan327,state_city.res_state_city30,Banjarangkan
state_city.res_state_kecamatan328,res_state_kecamatan328,state_city.res_state_city25,Banjar
state_city.res_state_kecamatan329,res_state_kecamatan329,state_city.res_state_city24,Bangli
state_city.res_state_kecamatan330,res_state_kecamatan330,state_city.res_state_city28,Abiansemal
state_city.res_state_kecamatan331,res_state_kecamatan331,state_city.res_state_city27,Abang
state_city.res_state_kecamatan332,res_state_kecamatan332,state_city.res_state_city32,Tukak Sadai
state_city.res_state_kecamatan333,res_state_kecamatan333,state_city.res_state_city32,Toboali
state_city.res_state_kecamatan334,res_state_kecamatan334,state_city.res_state_city33,Tempilang
state_city.res_state_kecamatan335,res_state_kecamatan335,state_city.res_state_city34,Tanjung Pandan
state_city.res_state_kecamatan336,res_state_kecamatan336,state_city.res_state_city35,Taman Sari - Kota Pangkal Pinang
state_city.res_state_kecamatan337,res_state_kecamatan337,state_city.res_state_city36,Sungai Selan
state_city.res_state_kecamatan338,res_state_kecamatan338,state_city.res_state_city37,Sungai Liat
state_city.res_state_kecamatan339,res_state_kecamatan339,state_city.res_state_city33,Simpang Teritip
state_city.res_state_kecamatan340,res_state_kecamatan340,state_city.res_state_city32,Simpang Rimba
state_city.res_state_kecamatan341,res_state_kecamatan341,state_city.res_state_city38,Simpang Renggiang
state_city.res_state_kecamatan342,res_state_kecamatan342,state_city.res_state_city38,Simpang Pesak
state_city.res_state_kecamatan343,res_state_kecamatan343,state_city.res_state_city36,Simpang Katis
state_city.res_state_kecamatan344,res_state_kecamatan344,state_city.res_state_city34,Sijuk
state_city.res_state_kecamatan345,res_state_kecamatan345,state_city.res_state_city34,Selat Nasik
state_city.res_state_kecamatan346,res_state_kecamatan346,state_city.res_state_city37,Riau Silip
state_city.res_state_kecamatan347,res_state_kecamatan347,state_city.res_state_city35,Rangkui
state_city.res_state_kecamatan348,res_state_kecamatan348,state_city.res_state_city32,Pulau Besar
state_city.res_state_kecamatan349,res_state_kecamatan349,state_city.res_state_city37,Puding Besar
state_city.res_state_kecamatan350,res_state_kecamatan350,state_city.res_state_city37,Pemali
state_city.res_state_kecamatan351,res_state_kecamatan351,state_city.res_state_city32,Payung
state_city.res_state_kecamatan352,res_state_kecamatan352,state_city.res_state_city33,Parittiga
state_city.res_state_kecamatan353,res_state_kecamatan353,state_city.res_state_city36,Pangkalan Baru
state_city.res_state_kecamatan354,res_state_kecamatan354,state_city.res_state_city35,Pangkal Balam
state_city.res_state_kecamatan355,res_state_kecamatan355,state_city.res_state_city36,Namang
state_city.res_state_kecamatan356,res_state_kecamatan356,state_city.res_state_city37,Merawang
state_city.res_state_kecamatan357,res_state_kecamatan357,state_city.res_state_city33,Mentok (Muntok)
state_city.res_state_kecamatan358,res_state_kecamatan358,state_city.res_state_city37,Mendo Barat
state_city.res_state_kecamatan359,res_state_kecamatan359,state_city.res_state_city34,Membalong
state_city.res_state_kecamatan360,res_state_kecamatan360,state_city.res_state_city38,Manggar
state_city.res_state_kecamatan361,res_state_kecamatan361,state_city.res_state_city36,Lubuk Besar
state_city.res_state_kecamatan362,res_state_kecamatan362,state_city.res_state_city32,Lepar Pongok
state_city.res_state_kecamatan363,res_state_kecamatan363,state_city.res_state_city36,Koba
state_city.res_state_kecamatan364,res_state_kecamatan364,state_city.res_state_city32,Kepulauan Pongok
state_city.res_state_kecamatan365,res_state_kecamatan365,state_city.res_state_city38,Kelapa Kampit
state_city.res_state_kecamatan366,res_state_kecamatan366,state_city.res_state_city33,Kelapa
state_city.res_state_kecamatan367,res_state_kecamatan367,state_city.res_state_city33,Jebus
state_city.res_state_kecamatan368,res_state_kecamatan368,state_city.res_state_city35,Girimaya
state_city.res_state_kecamatan369,res_state_kecamatan369,state_city.res_state_city35,Gerunggang
state_city.res_state_kecamatan370,res_state_kecamatan370,state_city.res_state_city38,Gantung
state_city.res_state_kecamatan371,res_state_kecamatan371,state_city.res_state_city35,Gabek
state_city.res_state_kecamatan372,res_state_kecamatan372,state_city.res_state_city38,Dendang
state_city.res_state_kecamatan373,res_state_kecamatan373,state_city.res_state_city38,Damar
state_city.res_state_kecamatan374,res_state_kecamatan374,state_city.res_state_city35,Bukit Intan
state_city.res_state_kecamatan375,res_state_kecamatan375,state_city.res_state_city37,Belinyu
state_city.res_state_kecamatan376,res_state_kecamatan376,state_city.res_state_city37,Bakam
state_city.res_state_kecamatan377,res_state_kecamatan377,state_city.res_state_city34,Badau
state_city.res_state_kecamatan378,res_state_kecamatan378,state_city.res_state_city32,Air Gegas
state_city.res_state_kecamatan379,res_state_kecamatan379,state_city.res_state_city39,Warunggunung
state_city.res_state_kecamatan380,res_state_kecamatan380,state_city.res_state_city40,Waringin Kurung
state_city.res_state_kecamatan381,res_state_kecamatan381,state_city.res_state_city39,Wanasalam
state_city.res_state_kecamatan382,res_state_kecamatan382,state_city.res_state_city41,Walantaka
state_city.res_state_kecamatan383,res_state_kecamatan383,state_city.res_state_city40,Tunjung Teja
state_city.res_state_kecamatan384,res_state_kecamatan384,state_city.res_state_city40,Tirtayasa
state_city.res_state_kecamatan385,res_state_kecamatan385,state_city.res_state_city42,Tigaraksa
state_city.res_state_kecamatan386,res_state_kecamatan386,state_city.res_state_city42,Teluknaga
state_city.res_state_kecamatan387,res_state_kecamatan387,state_city.res_state_city43,Tangerang
state_city.res_state_kecamatan388,res_state_kecamatan388,state_city.res_state_city40,Tanara
state_city.res_state_kecamatan389,res_state_kecamatan389,state_city.res_state_city41,Taktakan
state_city.res_state_kecamatan390,res_state_kecamatan390,state_city.res_state_city44,Sumur
state_city.res_state_kecamatan391,res_state_kecamatan391,state_city.res_state_city44,Sukaresmi
state_city.res_state_kecamatan392,res_state_kecamatan392,state_city.res_state_city42,Sukamulya
state_city.res_state_kecamatan393,res_state_kecamatan393,state_city.res_state_city42,Sukadiri
state_city.res_state_kecamatan394,res_state_kecamatan394,state_city.res_state_city42,Solear
state_city.res_state_kecamatan395,res_state_kecamatan395,state_city.res_state_city44,Sobang
state_city.res_state_kecamatan396,res_state_kecamatan396,state_city.res_state_city39,Sobang
state_city.res_state_kecamatan397,res_state_kecamatan397,state_city.res_state_city39,Sindangresmi
state_city.res_state_kecamatan398,res_state_kecamatan398,state_city.res_state_city42,Sindang Jaya
state_city.res_state_kecamatan399,res_state_kecamatan399,state_city.res_state_city45,Setu
state_city.res_state_kecamatan400,res_state_kecamatan400,state_city.res_state_city45,Serpong Utara
state_city.res_state_kecamatan401,res_state_kecamatan401,state_city.res_state_city45,Serpong
state_city.res_state_kecamatan402,res_state_kecamatan402,state_city.res_state_city41,Serang
state_city.res_state_kecamatan403,res_state_kecamatan403,state_city.res_state_city42,Sepatan Timur
state_city.res_state_kecamatan404,res_state_kecamatan404,state_city.res_state_city42,Sepatan
state_city.res_state_kecamatan405,res_state_kecamatan405,state_city.res_state_city44,Saketi
state_city.res_state_kecamatan406,res_state_kecamatan406,state_city.res_state_city39,Sajira
state_city.res_state_kecamatan407,res_state_kecamatan407,state_city.res_state_city39,Rangkasbitung
state_city.res_state_kecamatan408,res_state_kecamatan408,state_city.res_state_city42,Rajeg
state_city.res_state_kecamatan409,res_state_kecamatan409,state_city.res_state_city46,Purwakarta
state_city.res_state_kecamatan410,res_state_kecamatan410,state_city.res_state_city44,Pulosari
state_city.res_state_kecamatan411,res_state_kecamatan411,state_city.res_state_city46,Pulomerak
state_city.res_state_kecamatan412,res_state_kecamatan412,state_city.res_state_city40,Pulo Ampel
state_city.res_state_kecamatan413,res_state_kecamatan413,state_city.res_state_city40,Pontang
state_city.res_state_kecamatan414,res_state_kecamatan414,state_city.res_state_city45,Pondok Aren
state_city.res_state_kecamatan415,res_state_kecamatan415,state_city.res_state_city43,Pinang (Penang)
state_city.res_state_kecamatan416,res_state_kecamatan416,state_city.res_state_city44,Picung
state_city.res_state_kecamatan417,res_state_kecamatan417,state_city.res_state_city40,Petir
state_city.res_state_kecamatan418,res_state_kecamatan418,state_city.res_state_city43,Periuk
state_city.res_state_kecamatan419,res_state_kecamatan419,state_city.res_state_city44,Patia
state_city.res_state_kecamatan420,res_state_kecamatan420,state_city.res_state_city42,Pasar Kemis
state_city.res_state_kecamatan421,res_state_kecamatan421,state_city.res_state_city42,Panongan
state_city.res_state_kecamatan422,res_state_kecamatan422,state_city.res_state_city44,Panimbang
state_city.res_state_kecamatan423,res_state_kecamatan423,state_city.res_state_city39,Panggarangan
state_city.res_state_kecamatan424,res_state_kecamatan424,state_city.res_state_city44,Pandeglang
state_city.res_state_kecamatan425,res_state_kecamatan425,state_city.res_state_city45,Pamulang
state_city.res_state_kecamatan426,res_state_kecamatan426,state_city.res_state_city40,Pamarayan
state_city.res_state_kecamatan427,res_state_kecamatan427,state_city.res_state_city42,Pakuhaji
state_city.res_state_kecamatan428,res_state_kecamatan428,state_city.res_state_city44,Pagelaran
state_city.res_state_kecamatan429,res_state_kecamatan429,state_city.res_state_city42,Pagedangan
state_city.res_state_kecamatan430,res_state_kecamatan430,state_city.res_state_city40,Padarincang
state_city.res_state_kecamatan431,res_state_kecamatan431,state_city.res_state_city40,Pabuaran
state_city.res_state_kecamatan432,res_state_kecamatan432,state_city.res_state_city43,Neglasari
state_city.res_state_kecamatan433,res_state_kecamatan433,state_city.res_state_city44,Munjul
state_city.res_state_kecamatan434,res_state_kecamatan434,state_city.res_state_city39,Muncang
state_city.res_state_kecamatan435,res_state_kecamatan435,state_city.res_state_city44,Menes
state_city.res_state_kecamatan436,res_state_kecamatan436,state_city.res_state_city44,Mekarjaya
state_city.res_state_kecamatan437,res_state_kecamatan437,state_city.res_state_city42,Mekar Baru
state_city.res_state_kecamatan438,res_state_kecamatan438,state_city.res_state_city42,Mauk
state_city.res_state_kecamatan439,res_state_kecamatan439,state_city.res_state_city44,Mandalawangi
state_city.res_state_kecamatan440,res_state_kecamatan440,state_city.res_state_city40,Mancak
state_city.res_state_kecamatan441,res_state_kecamatan441,state_city.res_state_city39,Malingping
state_city.res_state_kecamatan442,res_state_kecamatan442,state_city.res_state_city44,Majasari
state_city.res_state_kecamatan443,res_state_kecamatan443,state_city.res_state_city39,Maja
state_city.res_state_kecamatan444,res_state_kecamatan444,state_city.res_state_city39,Leuwidamar
state_city.res_state_kecamatan445,res_state_kecamatan445,state_city.res_state_city42,Legok
state_city.res_state_kecamatan446,res_state_kecamatan446,state_city.res_state_city39,Lebakgedong
state_city.res_state_kecamatan447,res_state_kecamatan447,state_city.res_state_city40,Lebak Wangi
state_city.res_state_kecamatan448,res_state_kecamatan448,state_city.res_state_city43,Larangan
state_city.res_state_kecamatan449,res_state_kecamatan449,state_city.res_state_city44,Labuan
state_city.res_state_kecamatan450,res_state_kecamatan450,state_city.res_state_city42,Kronjo
state_city.res_state_kecamatan451,res_state_kecamatan451,state_city.res_state_city42,Kresek
state_city.res_state_kecamatan452,res_state_kecamatan452,state_city.res_state_city40,Kramatwatu
state_city.res_state_kecamatan453,res_state_kecamatan453,state_city.res_state_city40,Kragilan
state_city.res_state_kecamatan454,res_state_kecamatan454,state_city.res_state_city42,Kosambi
state_city.res_state_kecamatan455,res_state_kecamatan455,state_city.res_state_city44,Koroncong
state_city.res_state_kecamatan456,res_state_kecamatan456,state_city.res_state_city40,Kopo
state_city.res_state_kecamatan457,res_state_kecamatan457,state_city.res_state_city40,Kibin
state_city.res_state_kecamatan458,res_state_kecamatan458,state_city.res_state_city42,Kemiri
state_city.res_state_kecamatan459,res_state_kecamatan459,state_city.res_state_city42,Kelapa Dua
state_city.res_state_kecamatan460,res_state_kecamatan460,state_city.res_state_city41,Kasemen
state_city.res_state_kecamatan461,res_state_kecamatan461,state_city.res_state_city43,Karawaci
state_city.res_state_kecamatan462,res_state_kecamatan462,state_city.res_state_city43,Karang Tengah
state_city.res_state_kecamatan463,res_state_kecamatan463,state_city.res_state_city44,Karang Tanjung
state_city.res_state_kecamatan464,res_state_kecamatan464,state_city.res_state_city39,Kalanganyar
state_city.res_state_kecamatan465,res_state_kecamatan465,state_city.res_state_city44,Kaduhejo
state_city.res_state_kecamatan466,res_state_kecamatan466,state_city.res_state_city46,Jombang
state_city.res_state_kecamatan467,res_state_kecamatan467,state_city.res_state_city44,Jiput
state_city.res_state_kecamatan468,res_state_kecamatan468,state_city.res_state_city42,Jayanti
state_city.res_state_kecamatan469,res_state_kecamatan469,state_city.res_state_city40,Jawilan
state_city.res_state_kecamatan470,res_state_kecamatan470,state_city.res_state_city43,Jatiuwung
state_city.res_state_kecamatan471,res_state_kecamatan471,state_city.res_state_city42,Jambe
state_city.res_state_kecamatan472,res_state_kecamatan472,state_city.res_state_city40,Gunungsari
state_city.res_state_kecamatan473,res_state_kecamatan473,state_city.res_state_city39,Gunung Kencana
